"YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd"
1954,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.145447015327784,0.406262126966536
1955,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.0981785732178393,0.415284323795174
1956,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0659534810389869,0.423997266200616
1957,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0494488502039202,0.427352145204506
1958,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0498670734118968,0.426393033098632
1959,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0675238698728366,0.422317161008963
1960,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.0998865765303988,0.4117363257023
1961,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.151811917667189,0.399735091773647
1962,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.223587692857314,0.382344359051148
1963,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.317158013986956,0.361553558907137
1964,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.442660529532196,0.336222181811637
1965,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.60955971342047,0.310056860356483
1966,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.835284517923081,0.282362652515895
1967,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-1.17279919368669,0.258571233408937
1968,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-1.73094740909979,0.241877296948121
1969,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-1.96305982842275,0.23334719105811
1970,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-2.0563429698174,0.23421132474792
1971,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-2.09301079618097,0.235881441588025
1972,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-2.10428812229784,0.235913630175647
1973,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-2.10030136974231,0.235553964398514
1974,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-2.0813228374372,0.234730196693103
1975,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,-2.02696448273149,0.230812711306217
1976,NA,750,NA,NA,NA,NA,4,3,NA,NA,0,1,1,0,NA,NA,-1.8924982371768,0.215138860577511
1977,NA,750,NA,NA,NA,NA,3,2,NA,NA,0,1,1,0,NA,NA,-1.70005723919594,0.224792680159535
1978,NA,750,NA,NA,NA,NA,3,2,NA,NA,0,1,1,0,NA,NA,-1.66346439108376,0.222581881838142
1979,NA,750,NA,NA,NA,NA,3,2,NA,NA,0,1,1,0,NA,NA,-1.67948710369535,0.224328044331865
1980,NA,750,NA,NA,NA,NA,4,3,NA,NA,0,1,1,0,NA,NA,-1.79116222298895,0.210205677791756
1981,335,750,2,1,0,1,4,3,NA,NA,0,1,1,0,NA,4,-1.72826719433611,0.201889916008094
1982,335,750,2,0,0,0,4,3,NA,NA,0,1,1,0,NA,2,-1.72265583489175,0.204057277859944
1983,335,750,2,1,0,0,3,3,NA,NA,0,1,0,NA,NA,3,-1.39731541498882,0.202401614555634
1984,335,750,1,1,0,0,3,3,NA,NA,0,1,0,NA,NA,2,-1.33549283848842,0.201433678001783
1985,335,750,2,0,0,0,3,4,3,NA,0,1,0,NA,NA,2,-1.35099557385413,0.200057596945241
1986,335,750,2,0,0,0,3,3,4,NA,0,0,0,NA,NA,2,-1.23379724081353,0.198754688370745
1987,335,750,1,1,0,0,4,4,4,NA,0,0,0,NA,NA,2,-1.37752093891893,0.198317600940158
1988,335,750,1,0,0,0,4,4,4,NA,0,NA,0,NA,NA,1,-1.57157313562973,0.20463343293843
1989,335,750,1,0,0,0,4,4,4,NA,0,NA,NA,NA,0,1,-1.62186723220677,0.211546554828031
1990,335,750,1,1,0,0,4,4,4,NA,0,NA,NA,NA,1,2,-1.57907664863371,0.214829789417601
1991,335,750,0,0,0,0,4,4,4,NA,0,NA,NA,NA,0,0,-1.63884721493136,0.215107490405195
1992,335,750,0,0,0,0,5,4,4,NA,0,NA,NA,NA,0,0,-1.75391447722728,0.220547532920519
1993,335,750,0,0,0,0,5,5,4,NA,0,NA,NA,NA,1,0,-1.91646953673978,0.231102830880777
1994,335,750,0,0,0,0,5,5,4,NA,0,NA,NA,NA,0,0,-1.87193549909659,0.232218556940216
1995,335,750,0,0,0,0,4,5,5,6,0,NA,NA,NA,0,0,-1.80900091658237,0.228448827152575
1996,335,750,0,0,0,0,5,4,5,6,0,NA,NA,NA,0,0,-1.71699496492872,0.222724922615775
1997,335,750,0,0,0,0,4,4,4,6,0,NA,NA,NA,0,0,-1.54364335492777,0.216506528225835
1998,335,750,0,0,0,0,4,4,4,6,0,NA,NA,NA,0,0,-1.42160102508446,0.215806212485447
1999,335,750,0,0,0,0,3,4,4,5,0,NA,NA,NA,0,0,-1.33653419440783,0.219012623548622
2000,335,750,1,0,0,0,4,4,NA,6,0,NA,NA,NA,0,1,-1.37304833757733,0.221229224189179
2001,335,750,0,0,0,0,4,4,NA,6,0,NA,NA,NA,0,0,-1.47264070965864,0.224724692310072
2002,335,750,0,0,0,0,4,4,NA,6,0,NA,NA,NA,1,0,-1.56062435896003,0.228022053007283
2003,335,750,0,0,1,0,4,4,NA,6,0,NA,NA,NA,0,1,-1.47801624365449,0.233269669975445
2004,335,750,0,0,0,0,3,4,NA,6,0,NA,NA,NA,1,0,-1.44996715424399,0.235426665873216
2005,335,750,0,0,0,0,3,4,NA,1,0,NA,NA,NA,0,0,-1.36665168230226,0.238642661008324
2006,335,750,0,0,0,0,3,4,NA,NA,0,NA,NA,NA,1,0,-1.43989087323065,0.239503432118359
2007,335,750,0,0,0,0,4,4,NA,NA,0,NA,NA,NA,1,0,-1.50283937840185,0.232986354164335
2008,335,750,0,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,0,-1.43373154557555,0.23139454678255
2009,335,750,0,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,0,-1.41478486397418,0.235749276838697
2010,335,750,0,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,0,-1.42754911150067,0.264188564231146
1971,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.877014110720123,0.659290286309405
1972,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.938303723059153,0.654961544808976
1973,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.998283988788129,0.648972195941357
1974,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.05555985538694,0.637959729204054
1975,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.10832725525719,0.625971722144409
1976,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.15801686422884,0.60885660595464
1977,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.20699025032187,0.587671702513193
1978,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.25522161485828,0.5605883451128
1979,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.3017136176849,0.528150457229504
1980,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.34650922287169,0.485405931246556
1981,158,760,2,2,2,2,NA,NA,NA,NA,0,0,0,0,NA,8,1.39077553124314,0.430697241320468
1982,158,760,2,2,2,1,NA,1,NA,NA,0,0,0,0,NA,7,1.38440682952186,0.384503295044248
1983,158,760,2,2,2,1,NA,1,NA,NA,0,0,0,NA,NA,7,1.44911977811821,0.364289186527113
1984,158,760,2,2,2,2,NA,1,NA,NA,0,0,0,NA,NA,8,1.59584846324895,0.350564674467614
1985,158,760,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,1.67696838963874,0.33617193033683
1986,158,760,2,2,2,2,NA,1,1,NA,0,0,0,NA,NA,8,1.66643474718937,0.325873415609654
1987,158,760,2,2,2,2,NA,NA,1,NA,0,0,0,NA,NA,8,1.56473986503753,0.312795723045156
1988,158,760,2,2,2,2,NA,1,1,NA,0,NA,0,NA,NA,8,1.33962560706675,0.28413126965598
1989,158,760,2,2,1,2,NA,1,1,NA,0,NA,NA,NA,0,7,0.901122611623669,0.256268259402603
1990,158,760,0,1,0,2,2,NA,1,NA,0,NA,NA,NA,0,3,0.14653534316767,0.242695445122255
1991,158,760,0,1,0,0,4,3,3,NA,0,NA,NA,NA,0,1,-0.578793055991812,0.217184879527035
1992,158,760,0,1,0,0,3,4,5,NA,0,NA,NA,NA,0,1,-0.844758367827537,0.214664441552177
1993,158,760,0,2,0,0,3,4,3,NA,0,NA,NA,NA,0,2,-0.710688817258744,0.213198261460676
1994,158,760,2,1,0,1,3,4,3,NA,0,NA,NA,NA,0,4,-0.378897734576604,0.211016180689147
1995,158,760,2,1,0,1,2,2,3,NA,0,NA,NA,NA,0,4,0.102923900535103,0.21464687074202
1996,158,760,2,2,0,2,1,2,1,NA,0,NA,NA,NA,0,6,0.533299115614427,0.2316194648132
1997,158,760,2,2,0,1,3,2,3,NA,0,NA,NA,NA,0,5,0.5658860417929,0.232034861602607
1998,158,760,2,2,0,1,2,1,2,NA,0,NA,NA,NA,0,5,0.871597983731391,0.236514261113203
1999,158,760,2,2,0,1,2,2,NA,NA,0,NA,NA,NA,0,5,0.946797698065569,0.233843218783588
2000,158,760,2,1,0,1,2,1,NA,NA,0,NA,NA,NA,0,4,1.11970407290636,0.236163866986123
2001,158,760,2,2,0,2,2,1,NA,NA,0,NA,NA,NA,0,6,1.3998932164823,0.247770007941116
2002,158,760,2,2,0,1,1,2,NA,NA,0,NA,NA,NA,0,5,1.54879193913604,0.256556678343016
2003,158,760,2,2,0,1,1,1,NA,NA,0,NA,NA,NA,0,5,1.70592106138794,0.255113954625899
2004,158,760,2,2,0,2,2,2,NA,NA,0,NA,NA,NA,0,6,1.66619637847907,0.256906812926361
2005,158,760,2,2,0,2,NA,1,NA,NA,0,NA,NA,NA,0,6,1.79381712094413,0.273621278509607
2006,158,760,2,2,0,2,NA,1,NA,NA,0,NA,NA,NA,0,6,1.78304629339476,0.276961637192468
2007,158,760,2,2,0,2,NA,1,NA,NA,0,NA,NA,NA,0,6,1.62595928162118,0.27893507731591
2008,158,760,1,2,0,1,NA,2,NA,NA,0,NA,NA,NA,0,4,1.20522859929645,0.276570365736042
2009,158,760,2,2,0,1,NA,3,NA,NA,0,NA,NA,NA,0,5,0.989340947150136,0.281758618370701
2010,158,760,2,2,0,1,NA,2,NA,NA,0,NA,NA,NA,0,5,1.02903239928939,0.313590354122821
1949,NA,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.0844845282785318,0.472970579939967
1950,NA,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.111910268228652,0.442195924973015
1951,NA,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.160020715300183,0.418525965799617
1952,NA,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.229247741449366,0.395554010001074
